Company,Ticker,Sector,Industry,Market_Cap,Revenue_2023,Revenue_2022,Revenue_2021,EBITDA_2023,EBITDA_2022,EBITDA_2021,NetIncome_2023,NetIncome_2022,NetIncome_2021,TotalAssets,TotalDebt,TotalEquity,Cash,Employees,Founded,Headquarters,EBITDA_Margin_2023,Net_Margin_2023,Revenue_Growth_YoY,Debt_to_Equity,ROE,ROA,Current_Ratio,PE_Ratio
Company_437,VQA,Energy,Hardware,67555.60411793392,8985.53336153096,4079.728490322906,3551.943402561212,1571.2276721829417,177.0031613033709,838.1897182494683,820.0226591943482,730.1925630695713,760.519570708132,35215.35708299678,4234.635525850595,1098.2692893901342,2423.1082032041545,6383,1996,Austin,17.486192627248062,9.126032102947224,120.2483175741865,3.855735170562837,74.66499037314468,2.3285939065212093,0.6008254026287825,14.051144416566977
Company_438,WQA,Manufacturing,Biotech,34437.05167674988,4242.650022037035,4625.996134329601,3866.3556165157925,548.6424658709258,62.21549674759329,972.1115793570696,335.3193128320898,198.6721573875497,680.2469385474611,37590.42208210983,17169.5344126116,15101.992444017598,698.1096980275485,37295,1973,Miami,12.931598482580107,7.903534609038811,-8.286779780202302,1.1369052445403005,2.2203647238939053,0.8920339125207009,1.8588491164376895,37.02569267097887
Company_439,XQA,Energy,Biotech,67579.7180195758,7072.164837573954,5071.738798109086,7238.581171409814,230.8796797044032,327.0474091083309,691.5770707792809,39.38400875766277,466.2961437240874,258.560419948482,14945.193932260003,3482.7972790509816,10392.478031272203,3059.398786620093,43275,1997,Chicago,3.2646252598321013,0.5568875961207533,39.44260773466279,0.33512673960636047,0.378966485559571,0.2635229019855692,0.8122995268515836,6.200454317399264
Company_440,YQA,Healthcare,Insurance,88101.23313624883,546.3796744533602,6607.867877871892,6988.68226033516,205.1351186392906,790.9795486611015,1540.0617432471,817.5525265759436,389.70403185785506,586.3140015123976,41835.50359715153,7025.736567455514,26818.511047663847,2378.842932401926,25196,2013,Miami,37.54442711371417,149.63084550937685,-91.73137713175153,0.2619734016914233,3.0484635225383268,1.9542074464991228,0.8315099768670277,15.502832125615713
Company_441,ZQA,Manufacturing,Insurance,52194.967923219716,7659.743748180171,4081.258597329071,6339.930506180756,1240.5091510204604,212.4485335686422,258.56698704461337,380.7370979947479,296.8893930890396,569.1898426735652,29456.11985007024,7823.848311944761,5537.428361786376,1172.843656511201,2324,1988,Miami,16.19517821748521,4.970624481859525,87.6809215959262,1.4129028496218388,6.875702458242223,1.292556860620731,1.351713558937004,19.57906736195448
Company_442,ARA,Consumer Goods,Biotech,7601.547735939434,8313.719934624442,5105.167585421179,5399.530778129889,1409.1568684812712,531.7566049481403,757.8907921419377,951.8705514566338,666.7052379968148,772.6011877008668,37566.46291216813,3594.442780199496,2403.808573417949,2909.424111762335,42713,1973,Miami,16.949775546473557,11.449394001021675,62.84910917255531,1.49531157345387,39.59843400105606,2.533830650178977,2.8920891688576575,27.456627780683657
Company_443,BRA,Healthcare,Oil & Gas,58749.95808886323,5430.0034502746885,4144.896323302674,1753.373316087947,17.402125027937785,442.29614607234964,820.4598428496686,317.9559474857278,348.4852280026338,782.5833976076447,18163.346162797054,9098.440493266147,4438.708764908177,287.3907755630888,15661,1957,Miami,0.3204809202664035,5.855538590305008,31.00456626012866,2.049794427874424,7.163253196502639,1.7505361877481518,0.914968054009691,38.5651519279467
Company_444,CRA,Consumer Goods,Insurance,47844.09251146469,6340.937539620786,8180.066824723642,3410.793254000631,1568.800611536529,490.32822638163685,1119.7751475685457,-98.26263681429694,771.5072134906347,-72.65837804098375,35924.93398336662,1020.5379662995493,8354.248132123103,2511.151897604938,6733,1952,Chicago,24.740830543338703,-1.549654703272372,-22.483059423722853,0.12215796684030206,-1.1761996443038976,-0.27352210823767387,0.5553361275737427,
Company_445,DRA,Finance,Banking,41978.6797472063,2773.5788144054013,1940.8502844878155,5266.782313504207,838.2718917543058,331.59012736354254,1105.6834395640503,521.5795113403631,758.6720549294962,5.728308988843608,39497.66349527835,13502.984057663454,3892.8226364288857,3489.3626128650176,15976,1962,New York,30.22347471795259,18.805288987332386,42.905346000829745,3.4686872017499706,13.398491533095855,1.3205325712563074,2.7796812121125187,38.25256309604274
Company_446,ERA,Healthcare,Biotech,84493.95874682555,2117.3827384915307,6711.799445476045,5516.264225704507,1520.1888117794888,963.5073684777301,1025.5746297762591,948.6520884776808,1.0885941742148901,177.962547303458,30956.49364182074,19284.67718961664,3319.446206046734,161.61864657392783,39745,1961,Chicago,71.7956552749884,44.80305195807542,-68.4528306351777,5.809606781543105,28.5786251558952,3.0644687975775695,0.9277561960335047,44.296446051125265
Company_447,FRA,Energy,E-commerce,9434.847278406536,6535.915266285321,5917.542640010021,7654.147271784659,16.011533998760882,453.79908515239487,1485.1884522067517,925.3473069381114,620.5864193706374,589.186988942786,5482.664938552709,10326.129112086848,7331.698243025482,947.0293158874055,2469,2010,Miami,0.2449776863135653,14.157884079547307,10.44982121623128,1.4084225468376192,12.621186473657428,16.87769209515803,2.746541352358677,47.35110131827012
Company_448,GRA,Manufacturing,Biotech,29467.45390311888,3397.5626002509225,3896.256717629676,1200.4438463160966,54.322185583775486,1565.727689563052,891.0646587746256,569.595236396038,826.9884748177953,498.6081603022541,34851.82171265085,15760.67610389117,3932.2792707934113,1832.8026584082681,31177,2000,San Francisco,1.5988575333317947,16.764819472464502,-12.799313636657361,4.008025630567983,14.485116574162124,1.6343341851461406,1.6302212758474313,43.57368291140626
Company_449,HRA,Real Estate,Insurance,15703.225001454628,4198.280214992136,4402.189393470925,2181.706512814769,719.3885749870971,301.3692208354101,787.7231104282924,773.2276221546474,561.3603936613057,-2.9869773710128555,24891.498566439088,13983.163017316525,16131.911248341265,1988.7942028509674,42521,1974,Los Angeles,17.135315847144913,18.417723033194335,-4.631994679311509,0.8668013852824983,4.793155691543698,3.1063924098052538,0.737269774415195,22.55072273364023
Company_450,IRA,Finance,Software,58119.76373636873,1606.5285586309872,1672.1229658471789,2354.354949383052,1912.1813861043538,1324.0543604033157,1062.09234968949,798.6534561336885,27.576468916692946,673.3995377513764,30146.802980487697,6773.047248432816,24567.73004449787,4022.694445025689,23496,1961,Austin,119.02567033939506,49.712994633239866,-3.9228219787626917,0.27568876881035626,3.2508231516999797,2.6492144346138833,0.7392252901450029,46.15629958497865
Company_451,JRA,Energy,Biotech,65172.70856740703,4190.625340147697,3710.012573273437,5468.459508924203,143.51652793345866,1072.733351483068,1237.5305396960441,811.0340336752537,70.5303893937753,707.6771450703563,33151.15850052467,17648.910536331587,14815.781154750848,2733.06505823115,6107,1953,Austin,3.4247043408657594,19.35353241687478,12.954478115156453,1.1912237601236613,5.474122661532338,2.4464726735339215,1.2864538663655682,14.093742425356565
Company_452,KRA,Retail,Renewable Energy,44954.833219861,1829.6150612829779,1867.9908088621382,2317.606965470293,1998.6393736975283,489.7405859300792,532.7948692797413,625.2609407824016,193.96137641029827,94.22382595372403,8773.222145830336,6322.385034053064,3624.512844048819,142.30060275317533,10352,2004,Los Angeles,109.23824448056445,34.17445308653892,-2.054386316950694,1.7443406344755963,17.250895987554124,7.126924753405114,2.4399421245381054,40.889411554399686
Company_453,LRA,Real Estate,Oil & Gas,31658.513872982192,1535.8240641238956,6657.5654498168915,4850.957189256109,1314.3523784221927,25.51767082278456,1484.752054975441,-27.080793808794738,266.80588514000567,262.4404846865302,1066.4207003994934,9992.077256080862,22707.865338074793,4125.179832918122,10617,2013,Seattle,85.57961872878711,-1.7632744818491215,-76.93114584151573,0.4400271495060753,-0.11925732958873837,-2.539409990695976,2.21866201012432,
Company_454,MRA,Technology,Renewable Energy,64384.84058027535,8787.143493141732,3821.3712381632417,7297.0240298358385,1986.395840477622,199.90476940683422,380.55456889592523,945.4177266303025,858.3276864813868,-12.063452151917346,1734.9265184796973,3305.8904628028026,29882.377109776324,940.9981022229,2661,2009,San Francisco,22.605706189138505,10.759101946704188,129.94739179973809,0.11063010317613745,3.1637969200281577,54.493243175438046,2.4994068569880996,20.545751816072098
Company_455,NRA,Healthcare,Oil & Gas,43618.864759719494,4725.689309647488,2236.7538472361307,7167.3231994726775,1089.6702459782855,1761.4154619548897,1297.9282670935586,511.27534643114063,847.0402781443591,354.3873335857764,44468.21911341485,7227.081145796529,11669.950310420774,2119.746880706109,43189,1962,New York,23.058440252382344,10.819063906452183,111.2744464701307,0.6192897958908231,4.381127021377231,1.1497544912404707,1.8404806982055104,25.211669122949566
Company_456,ORA,Energy,Renewable Energy,10022.596569881016,7214.177032832937,2002.2565230390053,1655.9336786488989,831.389057352013,417.7232314958645,938.3346450197445,308.60967326791865,348.9117225927901,383.452389443626,10973.240601608437,3199.457295024043,26472.44613477134,2196.932329015534,18756,2008,Austin,11.52437836732064,4.27782229162639,260.30233638012226,0.12085990386893572,1.1657769429269418,2.8123840939264855,1.7449407564684831,29.937637472495005
Company_457,PRA,Healthcare,Biotech,70996.08576296555,1857.0701664110165,2344.7858946525075,6504.77067532026,1894.869527518354,253.31961778750394,801.262791663297,135.59387801354552,-39.92683164501756,192.9530043135219,8040.693634026425,14227.6681613415,16244.89970330761,761.9806314020389,43077,1962,Austin,102.03542988256544,7.301494605106654,-20.800011180286013,0.8758236998191264,0.8346858428798879,1.6863455341681273,2.968036137077853,44.67535296290926
Company_458,QRA,Technology,E-commerce,68970.85491540363,4224.263055063567,5871.890538735405,2544.5165206589177,1216.3424846845605,947.5277088296014,48.92362264298792,769.7731941207251,-88.10216775484439,163.84034802797157,1290.2792072461161,7586.408124574444,2363.23558084211,4571.879285814644,29460,1959,Seattle,28.79419365767355,18.222662369428164,-28.05957421724483,3.2101785306867803,32.57285055967319,59.659427959292344,1.30744683340952,15.676446364571177
Company_459,RRA,Manufacturing,Banking,50937.68293180609,7466.0895671629205,4578.650943928363,635.5915270420894,1449.925593875562,1452.6865303210075,470.3016055403542,630.5383132116855,326.59190105439336,700.2074201546985,42416.052349876256,10556.096766361881,20899.413601501037,4422.581020059415,20362,1985,New York,19.420147331912162,8.445362294940791,63.063086891642605,0.5050905718045468,3.0170143776971763,1.48655586335706,2.206818244488279,36.534140034787214
Company_460,SRA,Retail,Software,94317.66734798995,8338.69240784482,5648.174444540723,5359.1519385314095,435.3431215016327,1186.6006970297278,685.239629745349,68.25805766631811,706.4028192465743,359.2223898228311,48893.82704278165,5705.419154043047,14679.768312999764,2267.5775006108975,26716,1957,Austin,5.220760044969083,0.8185702785019717,47.635178228332386,0.38865866493210083,0.46498048341724674,0.1396046531734833,1.976884303382662,31.971359828221953
Company_461,TRA,Real Estate,E-commerce,43752.525538890935,633.932570124625,4697.263942464434,4087.4418555047782,307.60314392831964,195.87250113856035,206.48026005318988,11.131071140384378,509.70819553675983,76.83438716262677,13320.07745718571,3554.085668613651,28756.14148123084,4280.3564426015855,46549,2012,New York,48.523006771500604,1.75587620276335,-86.50421654202317,0.12359396934158938,0.03870850040033931,0.08356611420738819,1.5440975146717568,38.14933438511546
Company_462,URA,Manufacturing,Insurance,80795.15933835995,2606.754068259338,2315.467990659884,4764.0096251105,149.5349110365094,57.072930765556734,425.0355778165843,491.87430580830494,807.6163862252272,661.7916586765763,25031.8765361278,837.3346745005061,16289.95567156462,3538.738219630213,31937,1954,New York,5.736441072723115,18.869225593527293,12.580008826485251,0.05140190012684557,3.0194944401654182,1.9649917380280966,1.1964198830141486,39.721498901051625
Company_463,VRA,Real Estate,Hardware,81386.16757788531,3263.2623728940107,1555.6398418829813,3543.202040157505,910.0262794553865,38.83371120331318,196.10166560305856,103.4186206500992,13.587317378674896,207.37346787922746,48266.51992523388,10233.528512708852,19012.90270418407,1814.1130686889894,6213,2015,Chicago,27.887009240030352,3.169178841062137,109.7697863628952,0.5382412497412513,0.543939146269025,0.21426574944764487,1.7669251017944703,10.694539003836976
Company_464,WRA,Energy,Insurance,76597.91459720401,2656.817143082919,4378.996896799573,7936.926158235002,1376.434342474534,1516.0286206363055,669.6076944312678,744.6470154384408,-59.490827058678164,10.620064288020487,10950.459053083045,8098.843299842869,25449.473910610013,1764.016951400256,16722,1982,Chicago,51.80764306862859,28.027785705054843,-39.32817935941731,0.318232248269243,2.92598195960347,6.80014428462512,0.7161143829334964,39.17429172304189
Company_465,XRA,Real Estate,Renewable Energy,46500.35541418414,2444.4479817923157,5683.121997385885,2481.7584812994396,1936.3617128429805,1268.2761120242628,227.3884194338106,358.36432364081344,285.4210997298786,380.8223996483448,42254.60304948341,11710.098102141734,2315.9219891999787,3294.3076991741327,44247,2011,San Francisco,79.21468271225814,14.660337479468632,-56.987585645412686,5.056343934187057,15.4739376072252,0.8481071830710162,2.8589130428924423,6.884617722744898
Company_466,YRA,Real Estate,Insurance,58838.254094340096,9209.950162135312,537.5108602307055,4630.646720988207,1708.7235577706344,443.05063333343344,1403.3048341530605,-79.052249798279,632.4546291337297,739.8018990517877,33202.68542036305,8836.681955210914,1823.9899859451818,4604.563375947012,21895,1962,Los Angeles,18.553016332223773,-0.8583352613924553,1613.4444796487096,4.844698722746437,-4.334028717669441,-0.2380899279604553,0.8604195395451237,
Company_467,ZRA,Consumer Goods,Banking,44635.75951986152,9946.135492036423,3838.643427744262,4902.865851200513,218.47744753836574,823.0678046142959,389.63777146631753,819.1212784283586,683.9195848675399,641.7619996628226,36456.86245013962,16670.396150039018,6424.448130160165,2287.616694070018,7048,1967,Boston,2.196606387609481,8.235573294614825,159.10548034103712,2.5948370680709996,12.750064469863458,2.2468232957474967,2.2908862071852174,15.091627241805426
Company_468,ASA,Healthcare,Insurance,91763.85122940286,5645.701766116849,1469.0507281159576,6368.148996910156,1830.7105738922724,313.51869824228527,1309.6858038778857,926.5475674510412,838.3616002960173,722.740815488151,27774.629605645034,7188.605213351998,714.5478269732739,351.51552301405906,25866,1964,Chicago,32.426625594703474,16.41155707182044,284.3095175724397,10.06035557312089,129.66907636900513,3.335949319960421,0.7491598051919397,17.261023281489322
Company_469,BSA,Healthcare,Biotech,98066.60898052403,4989.085445941458,186.33315881507576,1206.3540158604094,650.9403448793689,1045.6677739813802,129.39889683044922,937.6930285808698,265.08367328440073,721.3257961323408,39245.56833509407,15133.201723060065,18398.227603575844,3152.579894406631,11855,1978,Miami,13.047287963546477,18.794888136134617,2577.508113782807,0.8225358468833598,5.096648703262165,2.389296596686991,0.7789557828331035,11.648584599708249
